Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
171,Union City,San Francisco Bay,2/9/2018,0200,040,0.00,R,0.00, ,0, ,0.9, ,7.8, ,87, ,5.8, ,0.4,I,139, ,12.7, 
171,Union City,San Francisco Bay,2/9/2018,0300,040,0.00,R,0.00, ,0, ,0.9, ,7.1, ,88, ,5.3, ,0.4,I,87, ,12.6, 
171,Union City,San Francisco Bay,2/9/2018,0400,040,0.00,R,0.00, ,0, ,0.9, ,6.7, ,89, ,5.1, ,0.4,I,33, ,12.5, 
171,Union City,San Francisco Bay,2/9/2018,0500,040,0.00,R,0.00, ,0, ,0.9, ,6.1, ,91, ,4.7, ,0.4,I,34, ,12.4, 
171,Union City,San Francisco Bay,2/9/2018,0600,040,0.00,R,0.00, ,0, ,0.8, ,5.7, ,92, ,4.5, ,0.4,I,36, ,12.3, 
171,Union City,San Francisco Bay,2/9/2018,0700,040,0.00,R,0.00, ,0, ,0.8, ,5.2, ,93, ,4.1, ,0.4,I,83, ,12.2, 
171,Union City,San Francisco Bay,2/9/2018,0800,040,0.00,R,0.00, ,15, ,0.9, ,6.0, ,93, ,4.9, ,0.4,I,145, ,12.1, 
171,Union City,San Francisco Bay,2/9/2018,0900,040,0.01,R,0.00, ,38, ,1.0, ,10.2, ,81, ,7.1, ,0.4,I,161, ,12.0, 
171,Union City,San Francisco Bay,2/9/2018,1000,040,0.06,R,0.00, ,140, ,1.1, ,14.1, ,69, ,8.6, ,0.4,I,267, ,11.9, 
171,Union City,San Francisco Bay,2/9/2018,1100,040,0.27,R,0.00, ,481, ,1.1, ,17.2, ,56, ,8.3, ,0.4,I,314, ,11.8, 
171,Union City,San Francisco Bay,2/9/2018,1200,040,0.34,R,0.00, ,559, ,1.1, ,19.6, ,49, ,8.4, ,0.4,I,296, ,11.7, 
171,Union City,San Francisco Bay,2/9/2018,1300,040,0.37,R,0.00, ,586, ,1.2, ,21.0, ,47, ,9.1, ,0.4,I,283, ,11.7, 
171,Union City,San Francisco Bay,2/9/2018,1400,040,0.34,R,0.00, ,528, ,1.0, ,21.9, ,39, ,7.2, ,0.4,I,294, ,11.8, 
171,Union City,San Francisco Bay,2/9/2018,1500,040,0.28,R,0.00, ,435, ,1.0, ,23.1,Y,35,Y,6.9,Y,0.4,I,286, ,12.0, 
171,Union City,San Francisco Bay,2/9/2018,1600,040,0.18,Y,0.00, ,298, ,1.0, ,23.1,Y,36,Y,7.1,Y,0.5, ,294, ,12.2, 
171,Union City,San Francisco Bay,2/9/2018,1700,040,0.06,R,0.00, ,97, ,1.0, ,21.6, ,39, ,7.1, ,0.4,I,319, ,12.5, 
171,Union City,San Francisco Bay,2/9/2018,1800,040,0.04,R,0.00, ,13, ,1.1, ,19.2, ,50, ,8.4, ,0.4,I,211, ,12.7, 
171,Union City,San Francisco Bay,2/9/2018,1900,040,0.02,R,0.00, ,0, ,1.2, ,16.9, ,61, ,9.2, ,0.4,I,305, ,12.8, 
171,Union City,San Francisco Bay,2/9/2018,2000,040,0.00,R,0.00, ,0, ,1.3, ,15.1, ,76, ,10.9, ,0.4,I,314, ,13.0, 
171,Union City,San Francisco Bay,2/9/2018,2100,040,0.00,R,0.00, ,0, ,1.2, ,12.8, ,84, ,10.0, ,0.4,I,134, ,13.0, 
171,Union City,San Francisco Bay,2/9/2018,2200,040,0.00,R,0.00, ,0, ,1.2, ,11.8, ,87, ,9.7, ,0.4,I,50, ,13.0, 
171,Union City,San Francisco Bay,2/9/2018,2300,040,0.00,R,0.00, ,0, ,1.1, ,10.5, ,88, ,8.6, ,0.4,I,125, ,13.0, 
171,Union City,San Francisco Bay,2/9/2018,2400,040,0.00,R,0.00, ,0, ,1.1, ,9.7, ,91, ,8.3, ,0.4,I,135, ,13.0, 
171,Union City,San Francisco Bay,2/10/2018,0100,041,0.00,R,0.00, ,0, ,1.0, ,9.0, ,91, ,7.6, ,0.4,I,342, ,12.9, 
171,Union City,San Francisco Bay,2/10/2018,0200,041,0.00,R,0.00, ,0, ,1.0, ,8.4, ,91, ,7.0, ,0.4,I,320, ,12.8, 
171,Union City,San Francisco Bay,2/10/2018,0300,041,0.00,R,0.00, ,0, ,1.0, ,7.9, ,92, ,6.8, ,0.4,I,173, ,12.8, 
171,Union City,San Francisco Bay,2/10/2018,0400,041,0.00,R,0.00, ,0, ,0.9, ,7.1, ,93, ,6.2, ,0.4,I,161, ,12.7, 
171,Union City,San Francisco Bay,2/10/2018,0500,041,0.00,R,0.00, ,0, ,0.9, ,6.4, ,94, ,5.6, ,0.4,I,234, ,12.6, 
171,Union City,San Francisco Bay,2/10/2018,0600,041,0.00,R,0.00, ,0, ,0.9, ,5.8, ,95, ,5.2, ,0.4,I,163, ,12.5, 
171,Union City,San Francisco Bay,2/10/2018,0700,041,0.00,R,0.00, ,0, ,0.9, ,5.8, ,96, ,5.2, ,0.4,I,119, ,12.4, 
171,Union City,San Francisco Bay,2/10/2018,0800,041,0.00,R,0.00, ,14, ,0.9, ,5.6, ,97, ,5.2, ,0.4,I,144, ,12.3, 
171,Union City,San Francisco Bay,2/10/2018,0900,041,0.00,R,0.00, ,38, ,1.1, ,8.9, ,98, ,8.6, ,0.4,I,120, ,12.2, 
171,Union City,San Francisco Bay,2/10/2018,1000,041,0.06,R,0.00, ,155, ,1.2, ,12.3, ,83, ,9.5, ,0.4,I,251, ,12.1, 
171,Union City,San Francisco Bay,2/10/2018,1100,041,0.26,R,0.00, ,480, ,1.2, ,15.0, ,68, ,9.1, ,0.4,I,249, ,12.0, 
171,Union City,San Francisco Bay,2/10/2018,1200,041,0.29,R,0.00, ,501, ,1.1, ,16.4, ,60, ,8.7, ,0.4,I,291, ,11.9, 
171,Union City,San Francisco Bay,2/10/2018,1300,041,0.34, ,0.00, ,588, ,1.1, ,17.2, ,55, ,8.1, ,0.5, ,287, ,11.9, 
171,Union City,San Francisco Bay,2/10/2018,1400,041,0.33, ,0.00, ,557, ,0.9, ,18.1, ,44, ,5.7, ,0.5, ,301, ,12.0, 
171,Union City,San Francisco Bay,2/10/2018,1500,041,0.27, ,0.00, ,473, ,1.1, ,17.8, ,52, ,7.8, ,0.5, ,308, ,12.1, 
171,Union City,San Francisco Bay,2/10/2018,1600,041,0.19, ,0.00, ,354, ,1.1, ,18.3, ,51, ,8.1, ,0.5, ,301, ,12.3, 
171,Union City,San Francisco Bay,2/10/2018,1700,041,0.08, ,0.00, ,162, ,1.0, ,17.8, ,51, ,7.5, ,0.5, ,316, ,12.5, 
171,Union City,San Francisco Bay,2/10/2018,1800,041,0.04,R,0.00, ,19, ,0.4, ,17.6, ,20, ,-5.7, ,0.4,I,31, ,12.7, 
171,Union City,San Francisco Bay,2/10/2018,1900,041,0.01,R,0.00, ,0, ,0.8, ,14.0, ,50, ,3.7, ,0.4,I,249, ,12.8, 
171,Union City,San Francisco Bay,2/10/2018,2000,041,0.02,R,0.00, ,0, ,0.6, ,12.9, ,39, ,-0.8, ,0.4,I,342, ,12.9, 
171,Union City,San Francisco Bay,2/10/2018,2100,041,0.03,Y,0.00, ,0, ,0.3, ,15.7,Y,19,Y,-7.7,Y,0.5, ,19, ,12.9, 
171,Union City,San Francisco Bay,2/10/2018,2200,041,0.03,R,0.00, ,0, ,0.3, ,15.1, ,20, ,-7.8, ,0.4,I,15, ,12.8, 
171,Union City,San Francisco Bay,2/10/2018,2300,041,0.03,R,0.00, ,0, ,0.3, ,14.5, ,19, ,-8.9, ,0.4,I,65, ,12.8, 
171,Union City,San Francisco Bay,2/10/2018,2400,041,0.03,R,0.00, ,0, ,0.3, ,13.6, ,19, ,-9.9, ,0.4,I,16, ,12.7, 
171,Union City,San Francisco Bay,2/11/2018,0100,042,0.04,R,0.00, ,0, ,0.3, ,10.6, ,27, ,-7.9, ,0.4,I,132, ,12.6, 
171,Union City,San Francisco Bay,2/11/2018,0200,042,0.03,R,0.00, ,0, ,0.4, ,7.6, ,37, ,-6.1, ,0.4,I,94, ,12.5, 
171,Union City,San Francisco Bay,2/11/2018,0300,042,0.02,R,0.00, ,0, ,0.4, ,6.0, ,42, ,-6.0, ,0.4,I,4, ,12.4, 
171,Union City,San Francisco Bay,2/11/2018,0400,042,0.02,R,0.00, ,0, ,0.4, ,2.3, ,51, ,-6.9, ,0.4,I,6, ,12.3, 
171,Union City,San Francisco Bay,2/11/2018,0500,042,0.01,R,0.00, ,0, ,0.4, ,2.0, ,58, ,-5.5, ,0.4,I,14, ,12.2, 
171,Union City,San Francisco Bay,2/11/2018,0600,042,0.01,R,0.00, ,0, ,0.4, ,2.4, ,62, ,-4.2, ,0.4,I,359, ,12.1, 
171,Union City,San Francisco Bay,2/11/2018,0700,042,0.01,R,0.00, ,0, ,0.5, ,2.3, ,63, ,-4.0, ,0.4,I,33, ,11.9, 
171,Union City,San Francisco Bay,2/11/2018,0800,042,0.02,R,0.00, ,16, ,0.5, ,2.7, ,65, ,-3.3, ,0.4,I,352, ,11.8, 
171,Union City,San Francisco Bay,2/11/2018,0900,042,0.03,R,0.00, ,33, ,0.5, ,7.4, ,46, ,-3.3, ,0.4,I,302, ,11.7, 
171,Union City,San Francisco Bay,2/11/2018,1000,042,0.08,R,0.00, ,164, ,0.4, ,11.2, ,33, ,-4.3, ,0.4,I,116, ,11.5, 
171,Union City,San Francisco Bay,2/11/2018,1100,042,0.22, ,0.00, ,406, ,0.6, ,13.5, ,42, ,0.7, ,0.4, ,272, ,11.4, 
171,Union City,San Francisco Bay,2/11/2018,1200,042,0.13, ,0.00, ,269, ,1.1, ,13.0, ,70, ,7.7, ,0.5, ,317, ,11.3, 
171,Union City,San Francisco Bay,2/11/2018,1300,042,0.13, ,0.00, ,289, ,1.1, ,12.5, ,74, ,8.0, ,0.5, ,299, ,11.2, 
171,Union City,San Francisco Bay,2/11/2018,1400,042,0.18, ,0.00, ,349, ,1.1, ,13.2, ,72, ,8.3, ,0.7, ,320, ,11.3, 
171,Union City,San Francisco Bay,2/11/2018,1500,042,0.05, ,0.00, ,128, ,1.0, ,11.9, ,71, ,6.8, ,0.8, ,304, ,11.3, 
171,Union City,San Francisco Bay,2/11/2018,1600,042,0.13, ,0.00, ,281, ,0.9, ,12.4, ,64, ,5.7, ,0.7, ,295, ,11.5, 
171,Union City,San Francisco Bay,2/11/2018,1700,042,0.06, ,0.00, ,153, ,1.0, ,12.0, ,69, ,6.5, ,0.6, ,299, ,11.6, 
171,Union City,San Francisco Bay,2/11/2018,1800,042,0.00, ,0.00, ,19, ,1.0, ,11.1, ,73, ,6.5, ,0.5, ,308, ,11.7, 
171,Union City,San Francisco Bay,2/11/2018,1900,042,0.00, ,0.00, ,0, ,1.0, ,10.6, ,77, ,6.8, ,0.4, ,298, ,11.7, 
171,Union City,San Francisco Bay,2/11/2018,2000,042,0.00, ,0.00, ,0, ,1.0, ,10.3, ,80, ,7.0, ,0.5, ,318, ,11.8, 
171,Union City,San Francisco Bay,2/11/2018,2100,042,0.00, ,0.00, ,0, ,1.0, ,9.9, ,80, ,6.6, ,0.5, ,312, ,11.8, 
171,Union City,San Francisco Bay,2/11/2018,2200,042,0.00,R,0.00, ,0, ,0.9, ,9.5, ,78, ,5.7, ,0.4,I,353, ,11.8, 
171,Union City,San Francisco Bay,2/11/2018,2300,042,0.00,R,0.00, ,0, ,0.8, ,7.3, ,83, ,4.5, ,0.4,I,110, ,11.8, 
171,Union City,San Francisco Bay,2/11/2018,2400,042,0.00,R,0.00, ,0, ,0.8, ,6.6, ,86, ,4.4, ,0.4,I,129, ,11.7, 
171,Union City,San Francisco Bay,2/12/2018,0100,043,0.00,R,0.00, ,0, ,0.8, ,6.1, ,85, ,3.8, ,0.4,I,86, ,11.7, 
171,Union City,San Francisco Bay,2/12/2018,0200,043,0.00,R,0.00, ,0, ,0.8, ,5.8, ,86, ,3.6, ,0.4,I,153, ,11.6, 
171,Union City,San Francisco Bay,2/12/2018,0300,043,0.00,R,0.00, ,0, ,0.7, ,4.5, ,88, ,2.7, ,0.4,I,339, ,11.6, 
171,Union City,San Francisco Bay,2/12/2018,0400,043,0.00,R,0.00, ,0, ,0.7, ,4.0, ,91, ,2.6, ,0.4,I,215, ,11.5, 
171,Union City,San Francisco Bay,2/12/2018,0500,043,0.00,R,0.00, ,0, ,0.7, ,3.7, ,91, ,2.4, ,0.4,I,115, ,11.4, 
171,Union City,San Francisco Bay,2/12/2018,0600,043,0.00,R,0.00, ,0, ,0.7, ,3.1, ,90, ,1.6, ,0.4,I,120, ,11.3, 
171,Union City,San Francisco Bay,2/12/2018,0700,043,0.00,R,0.00, ,0, ,0.7, ,2.4, ,91, ,1.1, ,0.4,I,134, ,11.2, 
171,Union City,San Francisco Bay,2/12/2018,0800,043,0.00,R,0.00, ,24, ,0.7, ,2.9, ,92, ,1.7, ,0.4,I,168, ,11.1, 
171,Union City,San Francisco Bay,2/12/2018,0900,043,0.02,R,0.00, ,71, ,0.8, ,5.4, ,85, ,3.1, ,0.4,I,327, ,11.0, 
171,Union City,San Francisco Bay,2/12/2018,1000,043,0.09,R,0.00, ,206, ,0.8, ,9.1, ,66, ,3.2, ,0.4,I,335, ,10.9, 
171,Union City,San Francisco Bay,2/12/2018,1100,043,0.24,R,0.00, ,491, ,0.8, ,11.0, ,59, ,3.3, ,0.4,I,339, ,10.8, 
171,Union City,San Francisco Bay,2/12/2018,1200,043,0.29,R,0.00, ,568, ,0.9, ,12.0, ,61, ,4.6, ,0.4,I,286, ,10.7, 
171,Union City,San Francisco Bay,2/12/2018,1300,043,0.32,R,0.00, ,595, ,0.8, ,12.8, ,55, ,4.0, ,0.4,I,290, ,10.8, 
171,Union City,San Francisco Bay,2/12/2018,1400,043,0.31,R,0.00, ,573, ,0.8, ,13.7, ,49, ,3.1, ,0.4,I,276, ,10.8, 
171,Union City,San Francisco Bay,2/12/2018,1500,043,0.24,R,0.00, ,444, ,0.7, ,14.7, ,39, ,0.9, ,0.4,I,340, ,11.0, 
171,Union City,San Francisco Bay,2/12/2018,1600,043,0.12,R,0.00, ,229, ,0.6, ,14.7, ,37, ,0.1, ,0.4,I,349, ,11.2, 
171,Union City,San Francisco Bay,2/12/2018,1700,043,0.07, ,0.00, ,173, ,0.8, ,13.4, ,52, ,3.8, ,0.5, ,308, ,11.3, 
171,Union City,San Francisco Bay,2/12/2018,1800,043,0.01,R,0.00, ,21, ,0.8, ,12.0, ,57, ,3.9, ,0.4,I,315, ,11.5, 
171,Union City,San Francisco Bay,2/12/2018,1900,043,0.00,R,0.00, ,0, ,0.8, ,10.6, ,65, ,4.3, ,0.4,I,22, ,11.6, 
171,Union City,San Francisco Bay,2/12/2018,2000,043,0.00,R,0.00, ,0, ,0.8, ,8.5, ,71, ,3.6, ,0.4,I,71, ,11.7, 
171,Union City,San Francisco Bay,2/12/2018,2100,043,0.00,R,0.00, ,0, ,0.8, ,7.2, ,76, ,3.3, ,0.4,I,173, ,11.7, 
171,Union City,San Francisco Bay,2/12/2018,2200,043,0.00,R,0.00, ,0, ,0.8, ,6.3, ,79, ,2.9, ,0.4,I,351, ,11.7, 
171,Union City,San Francisco Bay,2/12/2018,2300,043,0.00,R,0.00, ,0, ,0.7, ,5.7, ,74, ,1.5, ,0.4,I,122, ,11.7, 
171,Union City,San Francisco Bay,2/12/2018,2400,043,0.00,R,0.00, ,0, ,0.6, ,7.6, ,53, ,-1.3, ,0.4,I,28, ,11.6, 
171,Union City,San Francisco Bay,2/13/2018,0100,044,0.01,R,0.00, ,0, ,0.6, ,5.6, ,62, ,-1.1, ,0.4,I,142, ,11.5, 
171,Union City,San Francisco Bay,2/13/2018,0200,044,0.01,R,0.00, ,0, ,0.6, ,5.2, ,63, ,-1.3, ,0.4,I,130, ,11.4, 
171,Union City,San Francisco Bay,2/13/2018,0300,044,0.01,R,0.00, ,0, ,0.5, ,5.0, ,62, ,-1.6, ,0.4,I,155, ,11.3, 
171,Union City,San Francisco Bay,2/13/2018,0400,044,0.00,R,0.00, ,0, ,0.5, ,2.8, ,73, ,-1.5, ,0.4,I,248, ,11.2, 
171,Union City,San Francisco Bay,2/13/2018,0500,044,0.00,R,0.00, ,0, ,0.6, ,2.0, ,78, ,-1.4, ,0.4,I,95, ,11.1, 
171,Union City,San Francisco Bay,2/13/2018,0600,044,0.00,R,0.00, ,0, ,0.5, ,2.2, ,73, ,-2.1, ,0.4,I,77, ,11.0, 
171,Union City,San Francisco Bay,2/13/2018,0700,044,0.00,R,0.00, ,1, ,0.5, ,1.8, ,74, ,-2.2, ,0.4,I,116, ,10.9, 
171,Union City,San Francisco Bay,2/13/2018,0800,044,0.01,R,0.00, ,17, ,0.5, ,2.6, ,72, ,-1.9, ,0.4,I,167, ,10.8, 
171,Union City,San Francisco Bay,2/13/2018,0900,044,0.03,R,0.00, ,38, ,0.5, ,7.0, ,54, ,-1.7, ,0.4,I,199, ,10.7, 
171,Union City,San Francisco Bay,2/13/2018,1000,044,0.10,R,0.00, ,205, ,0.5, ,10.4, ,39, ,-2.9, ,0.4,I,174, ,10.5, 
171,Union City,San Francisco Bay,2/13/2018,1100,044,0.26,R,0.00, ,502, ,0.5, ,12.6, ,34, ,-2.9, ,0.4,I,256, ,10.4, 
171,Union City,San Francisco Bay,2/13/2018,1200,044,0.32,R,0.00, ,582, ,0.5, ,14.0, ,31, ,-3.0, ,0.4,I,178, ,10.3, 
171,Union City,San Francisco Bay,2/13/2018,1300,044,0.33,R,0.00, ,603, ,0.4, ,12.9, ,30, ,-4.3, ,0.4,I,189, ,10.3, 
171,Union City,San Francisco Bay,2/13/2018,1400,044,0.30,R,0.00, ,566, ,0.5, ,13.1, ,33, ,-3.0, ,0.4,I,276, ,10.4, 
171,Union City,San Francisco Bay,2/13/2018,1500,044,0.26,R,0.00, ,476, ,0.5, ,14.2, ,31, ,-2.8, ,0.4,I,294, ,10.5, 
171,Union City,San Francisco Bay,2/13/2018,1600,044,0.17,R,0.00, ,339, ,0.5, ,13.7, ,32, ,-2.5, ,0.4,I,297, ,10.7, 
171,Union City,San Francisco Bay,2/13/2018,1700,044,0.08,R,0.00, ,178, ,0.5, ,12.6, ,35, ,-2.6, ,0.4,I,301, ,11.0, 
171,Union City,San Francisco Bay,2/13/2018,1800,044,0.02,R,0.00, ,22, ,0.5, ,11.3, ,38, ,-2.7, ,0.4,I,310, ,11.2, 
171,Union City,San Francisco Bay,2/13/2018,1900,044,0.01,R,0.00, ,0, ,0.5, ,9.1, ,48, ,-1.5, ,0.4,I,99, ,11.3, 
171,Union City,San Francisco Bay,2/13/2018,2000,044,0.00,R,0.00, ,0, ,0.6, ,9.7, ,53, ,0.6, ,0.4,I,141, ,11.4, 
171,Union City,San Francisco Bay,2/13/2018,2100,044,0.00,R,0.00, ,0, ,0.6, ,7.9, ,58, ,0.2, ,0.4,I,67, ,11.5, 
171,Union City,San Francisco Bay,2/13/2018,2200,044,0.00,R,0.00, ,0, ,0.6, ,7.0, ,62, ,0.3, ,0.4,I,78, ,11.5, 
171,Union City,San Francisco Bay,2/13/2018,2300,044,0.00,R,0.00, ,0, ,0.6, ,7.0, ,65, ,0.8, ,0.4,I,81, ,11.4, 
171,Union City,San Francisco Bay,2/13/2018,2400,044,0.00,R,0.00, ,0, ,0.7, ,6.0, ,70, ,1.0, ,0.4,I,142, ,11.4, 
171,Union City,San Francisco Bay,2/14/2018,0100,045,0.01,R,0.00, ,0, ,0.7, ,5.7, ,72, ,1.1, ,0.4,I,107, ,11.3, 
171,Union City,San Francisco Bay,2/14/2018,0200,045,0.00,R,0.00, ,0, ,0.7, ,5.3, ,74, ,1.0, ,0.4,I,72, ,11.2, 
171,Union City,San Francisco Bay,2/14/2018,0300,045,0.00,R,0.00, ,0, ,0.6, ,4.6, ,73, ,0.2, ,0.4,I,132, ,11.1, 
171,Union City,San Francisco Bay,2/14/2018,0400,045,0.00,R,0.00, ,0, ,0.6, ,4.0, ,76, ,0.1, ,0.4,I,325, ,11.0, 
171,Union City,San Francisco Bay,2/14/2018,0500,045,0.00,R,0.00, ,0, ,0.6, ,3.1, ,80, ,-0.1, ,0.4,I,105, ,10.9, 
171,Union City,San Francisco Bay,2/14/2018,0600,045,0.00,R,0.00, ,0, ,0.6, ,2.7, ,82, ,-0.1, ,0.4,I,92, ,10.8, 
171,Union City,San Francisco Bay,2/14/2018,0700,045,0.00,R,0.00, ,1, ,0.6, ,2.5, ,82, ,-0.2, ,0.4,I,121, ,10.7, 
171,Union City,San Francisco Bay,2/14/2018,0800,045,0.00,R,0.00, ,15, ,0.6, ,2.2, ,84, ,-0.2, ,0.4,I,13, ,10.6, 
171,Union City,San Francisco Bay,2/14/2018,0900,045,0.01,R,0.00, ,46, ,0.7, ,6.5, ,70, ,1.4, ,0.4,I,177, ,10.5, 
171,Union City,San Francisco Bay,2/14/2018,1000,045,0.10,R,0.00, ,231, ,0.7, ,10.2, ,55, ,1.6, ,0.4,I,150, ,10.4, 
171,Union City,San Francisco Bay,2/14/2018,1100,045,0.17,R,0.00, ,356, ,0.6, ,10.5, ,48, ,0.0, ,0.4,I,204, ,10.3, 
171,Union City,San Francisco Bay,2/14/2018,1200,045,0.14,R,0.00, ,296, ,0.7, ,10.9, ,52, ,1.5, ,0.4,I,232, ,10.2, 
171,Union City,San Francisco Bay,2/14/2018,1300,045,0.24,R,0.00, ,455, ,0.6, ,12.0, ,43, ,-0.2, ,0.4,I,276, ,10.2, 
171,Union City,San Francisco Bay,2/14/2018,1400,045,0.32,R,0.00, ,556, ,0.6, ,15.5, ,35, ,0.3, ,0.4,I,281, ,10.3, 
171,Union City,San Francisco Bay,2/14/2018,1500,045,0.25, ,0.00, ,474, ,0.7, ,13.1, ,44, ,1.0, ,0.4, ,283, ,10.4, 
171,Union City,San Francisco Bay,2/14/2018,1600,045,0.16, ,0.00, ,334, ,0.7, ,11.4, ,51, ,1.7, ,0.4, ,303, ,10.6, 
171,Union City,San Francisco Bay,2/14/2018,1700,045,0.06, ,0.00, ,179, ,0.8, ,8.9, ,67, ,3.1, ,0.5, ,317, ,10.8, 
171,Union City,San Francisco Bay,2/14/2018,1800,045,0.00, ,0.00, ,23, ,0.7, ,7.2, ,74, ,2.8, ,0.5, ,313, ,10.9, 
171,Union City,San Francisco Bay,2/14/2018,1900,045,0.00,Y,0.00, ,0, ,0.7, ,6.4,Y,70,Y,1.3,Y,0.5, ,302, ,11.1, 
171,Union City,San Francisco Bay,2/14/2018,2000,045,0.00, ,0.00, ,0, ,0.6, ,6.1, ,67, ,0.5, ,0.5, ,311, ,11.2, 
171,Union City,San Francisco Bay,2/14/2018,2100,045,0.00,R,0.00, ,0, ,0.6, ,6.0, ,69, ,0.8, ,0.4,I,301, ,11.2, 
171,Union City,San Francisco Bay,2/14/2018,2200,045,0.00,R,0.00, ,0, ,0.7, ,5.9, ,74, ,1.7, ,0.4,I,264, ,11.2, 
171,Union City,San Francisco Bay,2/14/2018,2300,045,0.00,R,0.00, ,0, ,0.7, ,5.1, ,77, ,1.5, ,0.4,I,289, ,11.2, 
171,Union City,San Francisco Bay,2/14/2018,2400,045,0.00,R,0.00, ,0, ,0.7, ,4.5, ,81, ,1.6, ,0.4,I,340, ,11.2, 
171,Union City,San Francisco Bay,2/15/2018,0100,046,0.00,R,0.00, ,0, ,0.9, ,7.0, ,85, ,4.6, ,0.4,I,120, ,11.2, 
171,Union City,San Francisco Bay,2/15/2018,0200,046,0.00,R,0.00, ,0, ,0.8, ,6.1, ,87, ,4.1, ,0.4,I,98, ,11.2, 
171,Union City,San Francisco Bay,2/15/2018,0300,046,0.00,R,0.00, ,0, ,0.8, ,4.6, ,90, ,3.0, ,0.4,I,341, ,11.1, 
171,Union City,San Francisco Bay,2/15/2018,0400,046,0.00,R,0.00, ,0, ,0.7, ,3.4, ,91, ,2.2, ,0.4,I,346, ,11.0, 
171,Union City,San Francisco Bay,2/15/2018,0500,046,0.00,R,0.00, ,0, ,0.7, ,2.8, ,93, ,1.8, ,0.4,I,73, ,10.9, 
171,Union City,San Francisco Bay,2/15/2018,0600,046,0.00,R,0.00, ,0, ,0.7, ,6.0, ,75, ,1.9, ,0.4,I,352, ,10.8, 
171,Union City,San Francisco Bay,2/15/2018,0700,046,0.01,R,0.00, ,1, ,0.7, ,6.6, ,68, ,1.1, ,0.4,I,106, ,10.7, 
171,Union City,San Francisco Bay,2/15/2018,0800,046,0.01,R,0.00, ,19, ,0.7, ,5.3, ,76, ,1.3, ,0.4,I,64, ,10.6, 
171,Union City,San Francisco Bay,2/15/2018,0900,046,0.02,R,0.00, ,39, ,0.7, ,7.8, ,68, ,2.3, ,0.4,I,195, ,10.5, 
171,Union City,San Francisco Bay,2/15/2018,1000,046,0.10,R,0.00, ,218, ,0.7, ,9.5, ,58, ,1.6, ,0.4,I,206, ,10.4, 
171,Union City,San Francisco Bay,2/15/2018,1100,046,0.25,R,0.00, ,513, ,0.7, ,10.9, ,55, ,2.2, ,0.4,I,283, ,10.3, 
171,Union City,San Francisco Bay,2/15/2018,1200,046,0.33,R,0.00, ,597, ,0.7, ,13.8, ,45, ,2.0, ,0.4,I,284, ,10.3, 
171,Union City,San Francisco Bay,2/15/2018,1300,046,0.35, ,0.00, ,622, ,0.7, ,15.2, ,41, ,2.1, ,0.4, ,299, ,10.3, 
171,Union City,San Francisco Bay,2/15/2018,1400,046,0.33, ,0.00, ,585, ,0.7, ,15.3, ,42, ,2.4, ,0.5, ,276, ,10.4, 
171,Union City,San Francisco Bay,2/15/2018,1500,046,0.28, ,0.00, ,496, ,0.6, ,16.7, ,33, ,0.3, ,0.5, ,298, ,10.5, 
171,Union City,San Francisco Bay,2/15/2018,1600,046,0.20, ,0.00, ,359, ,0.6, ,17.1, ,29, ,-0.9, ,0.4, ,302, ,10.7, 
171,Union City,San Francisco Bay,2/15/2018,1700,046,0.09, ,0.00, ,189, ,0.7, ,15.7, ,38, ,1.4, ,0.4, ,298, ,10.9, 
171,Union City,San Francisco Bay,2/15/2018,1800,046,0.02,R,0.00, ,25, ,0.8, ,13.6, ,53, ,4.3, ,0.4,I,315, ,11.1, 
171,Union City,San Francisco Bay,2/15/2018,1900,046,0.00,R,0.00, ,0, ,0.9, ,11.4, ,65, ,5.0, ,0.4,I,40, ,11.2, 
171,Union City,San Francisco Bay,2/15/2018,2000,046,0.00,R,0.00, ,0, ,0.8, ,9.7, ,68, ,4.2, ,0.4,I,86, ,11.3, 
171,Union City,San Francisco Bay,2/15/2018,2100,046,0.00,R,0.00, ,0, ,0.7, ,7.8, ,69, ,2.4, ,0.4,I,76, ,11.4, 
171,Union City,San Francisco Bay,2/15/2018,2200,046,0.00,R,0.00, ,0, ,0.6, ,6.4, ,67, ,0.7, ,0.4,I,140, ,11.3, 
171,Union City,San Francisco Bay,2/15/2018,2300,046,0.00,R,0.00, ,0, ,0.6, ,6.0, ,61, ,-0.9, ,0.4,I,108, ,11.3, 
171,Union City,San Francisco Bay,2/15/2018,2400,046,0.00,R,0.00, ,0, ,0.6, ,5.3, ,65, ,-0.6, ,0.4,I,24, ,11.2, 
171,Union City,San Francisco Bay,2/16/2018,0100,047,0.01,R,0.00, ,0, ,0.6, ,4.3, ,68, ,-1.1, ,0.4,I,6, ,11.1, 
171,Union City,San Francisco Bay,2/16/2018,0200,047,0.00,R,0.00, ,0, ,0.4, ,-0.8,Y,72,Y,-5.2,Y,0.4,I,147, ,11.0, 
171,Union City,San Francisco Bay,2/16/2018,0300,047,0.00,R,0.00, ,0, ,0.4, ,-1.5,Y,71,Y,-6.1,Y,0.4,I,12, ,10.9, 
